Generated using GEOMAGIAv3 on Feb/29/2024
LocationCode,EnvironID,CoreID,Lat[deg.],Lon[deg.],SedRate[cm/ka],SpecimenID,CoreDepth[cm],CompDepth[cm],Age[yr.BP],AgeCalib,DirID,MinAFDemag[mT],MaxAFDemag[mT],DecRaw[deg.],IncRaw[deg.],MAD[deg.],DecAdj[deg.],IncAdj[deg.],DecAdjID,IncAdjID,NRM_ARM,Sigma[NRM_ARM],Sigma[NRM_ARM]ID,NRM_IRM,Sigma[NRM_IRM],Sigma[NRM_IRM]ID,NRM_k,Sigma[NRM_k],Sigma[NRM_k]ID,VDM_VADM,Sigma[VDM_VADM],Sigma[VDM_VADM]ID,RPIprefID,Susc,Factor,Unit,NRM_RPI,Factor,Unit,NRM_RPI_Demag_Min[mT],NRM_RPI_Demag_Max[mT],NRM_RM,Factor,Unit,ARM_RPI,Factor,Unit,ARM_RPI_Demag_Min[mT],ARM_RPI_Demag_Max[mT],ARM_RM,Factor,Unit,IRM_RPI,Factor,Unit,IRM_RPI_Demag_Min[mT],IRM_RPI_Demag_Max[mT],IRM_RM,Factor,Unit,bIRM_RM,Factor,Unit,IRM_B[T],bIRM_B[T],HIRM,Factor,Unit,S-ratio,S-ratioID,MDF_NRM[mT],MDF_ARM[mT],MDF_IRM[mT],Mr,Ms,Factor,Unit,Hc,Hcr,Factor,Unit,MineralID,DatingMethodID,AgeDepthModelID,NotesID,ReferenceGroupID,SourceID,UploadDate,Uploader,UID
FUR,2,P2,59.3833,12.0800, 38,2,191.50,-999.00,  4284,Y,2,40.000000,40.000000,111.40,71.60,999.00,-8.50,999.00,101;104,999,1.30030,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.52586,E-6,m^3/kg,   113.80000,E-3,Am-1,40.000000,40.000000,   181.20000,E-3,Am-1,    87.52000,E-3,Am-1,40.000000,40.000000,   260.94000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    16.74200,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00062
FUR,2,P2,59.3833,12.0800, 38,2,194.50,-999.00,  4350,Y,2,40.000000,40.000000,110.30,73.00,999.00,-9.50,999.00,101;104,999,1.26210,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.45098,E-6,m^3/kg,    99.81000,E-3,Am-1,40.000000,40.000000,   154.50000,E-3,Am-1,    79.08000,E-3,Am-1,40.000000,40.000000,   263.30000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    18.05180,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00063
FUR,2,P2,59.3833,12.0800, 38,2,197.50,-999.00,  4416,Y,2,40.000000,40.000000,116.30,71.10,999.00,-3.30,999.00,101;104,999,1.29610,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.49057,E-6,m^3/kg,   109.60000,E-3,Am-1,40.000000,40.000000,   171.30000,E-3,Am-1,    84.56000,E-3,Am-1,40.000000,40.000000,   266.64000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    17.92920,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00064
FUR,2,P2,59.3833,12.0800, 38,2,200.50,-999.00,  4483,Y,2,40.000000,40.000000,110.70,72.10,999.00,-8.70,999.00,101;104,999,1.36660,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.45794,E-6,m^3/kg,   103.10000,E-3,Am-1,40.000000,40.000000,   162.20000,E-3,Am-1,    75.44000,E-3,Am-1,40.000000,40.000000,   236.04000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    17.24680,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00065
FUR,2,P2,59.3833,12.0800, 38,2,203.50,-999.00,  4549,Y,2,40.000000,40.000000,110.00,71.10,999.00,-9.20,999.00,101;104,999,1.31890,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.47115,E-6,m^3/kg,   108.20000,E-3,Am-1,40.000000,40.000000,   169.20000,E-3,Am-1,    82.04000,E-3,Am-1,40.000000,40.000000,   261.45000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    18.97780,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00066
FUR,2,P2,59.3833,12.0800, 38,2,206.50,-999.00,  4616,Y,2,40.000000,40.000000,113.90,71.80,999.00,-5.10,999.00,101;104,999,1.24510,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.54167,E-6,m^3/kg,   112.10000,E-3,Am-1,40.000000,40.000000,   171.00000,E-3,Am-1,    90.03000,E-3,Am-1,40.000000,40.000000,   303.94000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    21.72860,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00067
FUR,2,P2,59.3833,12.0800, 38,2,209.50,-999.00,  4683,Y,2,40.000000,40.000000,107.10,71.10,999.00,-11.70,999.00,101;104,999,1.30460,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.47321,E-6,m^3/kg,   113.80000,E-3,Am-1,40.000000,40.000000,   173.90000,E-3,Am-1,    87.23000,E-3,Am-1,40.000000,40.000000,   249.06000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    18.06510,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00068
FUR,2,P2,59.3833,12.0800, 38,2,212.50,-999.00,  4749,Y,2,40.000000,40.000000,103.90,71.80,999.00,-14.70,999.00,101;104,999,1.22470,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.56522,E-6,m^3/kg,   116.40000,E-3,Am-1,40.000000,40.000000,   177.60000,E-3,Am-1,    95.04000,E-3,Am-1,40.000000,40.000000,   334.36000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    22.63590,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00069
FUR,2,P2,59.3833,12.0800, 38,2,215.50,-999.00,  4816,Y,2,40.000000,40.000000,109.90,70.40,999.00,-8.50,999.00,101;104,999,1.22760,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.61957,E-6,m^3/kg,   121.90000,E-3,Am-1,40.000000,40.000000,   189.90000,E-3,Am-1,    99.30000,E-3,Am-1,40.000000,40.000000,   349.47000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    23.68300,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00070
FUR,2,P2,59.3833,12.0800, 38,2,218.50,-999.00,  4884,Y,2,40.000000,40.000000,110.90,69.60,999.00,-7.30,999.00,101;104,999,1.26430,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.54167,E-6,m^3/kg,   123.40000,E-3,Am-1,40.000000,40.000000,   187.50000,E-3,Am-1,    97.60000,E-3,Am-1,40.000000,40.000000,   321.35000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    23.30110,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00071
FUR,2,P2,59.3833,12.0800, 38,2,220.80,-999.00,  4935,Y,2,40.000000,40.000000,105.70,68.00,999.00,-12.30,999.00,101;104,999,1.23190,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.49020,E-6,m^3/kg,   115.00000,E-3,Am-1,40.000000,40.000000,   176.10000,E-3,Am-1,    93.35000,E-3,Am-1,40.000000,40.000000,   293.13000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    20.49310,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00072
FUR,2,P2,59.3833,12.0800, 38,2,224.50,-999.00,  5019,Y,2,40.000000,40.000000,107.00,67.80,999.00,-10.80,999.00,101;104,999,1.24260,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.52632,E-6,m^3/kg,   109.60000,E-3,Am-1,40.000000,40.000000,   169.90000,E-3,Am-1,    88.20000,E-3,Am-1,40.000000,40.000000,   299.37000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    20.65030,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00073
FUR,2,P2,59.3833,12.0800, 38,2,227.50,-999.00,  5086,Y,2,40.000000,40.000000,105.40,66.20,999.00,-12.20,999.00,101;104,999,1.17810,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.45000,E-6,m^3/kg,   111.90000,E-3,Am-1,40.000000,40.000000,   173.10000,E-3,Am-1,    94.98000,E-3,Am-1,40.000000,40.000000,   300.93000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    20.18820,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00074
FUR,2,P2,59.3833,12.0800, 38,2,230.40,-999.00,  5152,Y,2,40.000000,40.000000,98.70,68.90,999.00,-18.70,999.00,101;104,999,1.21440,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.50000,E-6,m^3/kg,   109.20000,E-3,Am-1,40.000000,40.000000,   170.90000,E-3,Am-1,    89.92000,E-3,Am-1,40.000000,40.000000,   294.87000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    20.32440,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00075
FUR,2,P2,59.3833,12.0800, 38,2,233.50,-999.00,  5222,Y,2,40.000000,40.000000,102.00,69.50,999.00,-15.20,999.00,101;104,999,1.13730,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.44340,E-6,m^3/kg,   109.50000,E-3,Am-1,40.000000,40.000000,   170.80000,E-3,Am-1,    96.28000,E-3,Am-1,40.000000,40.000000,   290.70000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    18.76340,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00076
FUR,2,P2,59.3833,12.0800, 38,2,236.50,-999.00,  5291,Y,2,40.000000,40.000000,107.60,67.90,999.00,-9.40,999.00,101;104,999,1.08760,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.40000,E-6,m^3/kg,   102.80000,E-3,Am-1,40.000000,40.000000,   159.90000,E-3,Am-1,    94.52000,E-3,Am-1,40.000000,40.000000,   272.77000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    17.49900,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00077
FUR,2,P2,59.3833,12.0800, 38,2,240.00,-999.00,  5371,Y,2,40.000000,40.000000,108.90,70.10,999.00,-7.90,999.00,101;104,999,1.04100,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.48571,E-6,m^3/kg,   106.60000,E-3,Am-1,40.000000,40.000000,   167.30000,E-3,Am-1,   102.40000,E-3,Am-1,40.000000,40.000000,   313.57000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    20.36900,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00078
FUR,2,P2,59.3833,12.0800, 38,2,243.00,-999.00,  5440,Y,2,40.000000,40.000000,104.70,70.40,999.00,-11.90,999.00,101;104,999,1.02150,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.45370,E-6,m^3/kg,    99.47000,E-3,Am-1,40.000000,40.000000,   153.50000,E-3,Am-1,    97.38000,E-3,Am-1,40.000000,40.000000,   280.59000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    19.36090,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00079
FUR,2,P2,59.3833,12.0800, 38,2,246.10,-999.00,  5511,Y,2,40.000000,40.000000,107.60,71.00,999.00,-8.70,999.00,101;104,999,0.89618,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.46087,E-6,m^3/kg,    98.58000,E-3,Am-1,40.000000,40.000000,   157.20000,E-3,Am-1,   110.00000,E-3,Am-1,40.000000,40.000000,   261.37000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    17.49020,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00080
FUR,2,P2,59.3833,12.0800, 38,2,248.80,-999.00,  5574,Y,2,40.000000,40.000000,106.30,71.20,999.00,-9.90,999.00,101;104,999,1.03460,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.43802,E-6,m^3/kg,    94.70000,E-3,Am-1,40.000000,40.000000,   151.90000,E-3,Am-1,    91.53000,E-3,Am-1,40.000000,40.000000,   242.60000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    16.83690,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00081
FUR,2,P2,59.3833,12.0800, 38,2,252.00,-999.00,  5648,Y,2,40.000000,40.000000,112.20,72.10,999.00,-3.70,999.00,101;104,999,0.98497,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.52586,E-6,m^3/kg,   111.40000,E-3,Am-1,40.000000,40.000000,   178.00000,E-3,Am-1,   113.10000,E-3,Am-1,40.000000,40.000000,   313.70000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    20.02330,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00082
FUR,2,P2,59.3833,12.0800, 38,2,255.00,-999.00,  5719,Y,2,40.000000,40.000000,99.90,71.90,999.00,-15.80,999.00,101;104,999,0.93021,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.57143,E-6,m^3/kg,   105.30000,E-3,Am-1,40.000000,40.000000,   168.20000,E-3,Am-1,   113.20000,E-3,Am-1,40.000000,40.000000,   349.08000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    21.94430,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00083
FUR,2,P2,59.3833,12.0800, 38,2,258.00,-999.00,  5789,Y,2,40.000000,40.000000,103.10,70.50,999.00,-12.40,999.00,101;104,999,1.04690,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.49524,E-6,m^3/kg,   104.90000,E-3,Am-1,40.000000,40.000000,   167.90000,E-3,Am-1,   100.20000,E-3,Am-1,40.000000,40.000000,   302.18000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    20.08980,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00084
FUR,2,P2,59.3833,12.0800, 38,2,260.80,-999.00,  5855,Y,2,40.000000,40.000000,102.90,70.00,999.00,-12.40,999.00,101;104,999,1.07260,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.51240,E-6,m^3/kg,   115.20000,E-3,Am-1,40.000000,40.000000,   183.60000,E-3,Am-1,   107.40000,E-3,Am-1,40.000000,40.000000,   282.86000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    19.01980,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00085
FUR,2,P2,59.3833,12.0800, 38,2,264.00,-999.00,  5931,Y,2,40.000000,40.000000,101.20,70.10,999.00,-13.90,999.00,101;104,999,1.09060,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.47967,E-6,m^3/kg,   103.00000,E-3,Am-1,40.000000,40.000000,   160.10000,E-3,Am-1,    94.44000,E-3,Am-1,40.000000,40.000000,   242.37000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    17.79230,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00086
FUR,2,P2,59.3833,12.0800, 38,2,266.70,-999.00,  5996,Y,2,40.000000,40.000000,104.30,67.30,999.00,-10.60,999.00,101;104,999,1.01280,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.52212,E-6,m^3/kg,   102.50000,E-3,Am-1,40.000000,40.000000,   158.50000,E-3,Am-1,   101.20000,E-3,Am-1,40.000000,40.000000,   283.12000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    19.68920,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00087
FUR,2,P2,59.3833,12.0800, 38,2,269.70,-999.00,  6068,Y,2,40.000000,40.000000,106.00,68.60,999.00,-8.70,999.00,101;104,999,1.07950,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.58333,E-6,m^3/kg,   106.50000,E-3,Am-1,40.000000,40.000000,   165.30000,E-3,Am-1,    98.66000,E-3,Am-1,40.000000,40.000000,   260.60000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    18.63810,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00088
FUR,2,P2,59.3833,12.0800, 38,2,272.00,-999.00,  6124,Y,2,40.000000,40.000000,118.90,66.50,999.00,4.40,999.00,101;104,999,0.99328,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.48305,E-6,m^3/kg,   103.40000,E-3,Am-1,40.000000,40.000000,   162.90000,E-3,Am-1,   104.10000,E-3,Am-1,40.000000,40.000000,   285.13000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    18.93360,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00089
FUR,2,P2,59.3833,12.0800, 38,2,274.70,-999.00,  6189,Y,2,40.000000,40.000000,117.80,66.60,999.00,3.50,999.00,101;104,999,0.97901,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.44037,E-6,m^3/kg,    93.30000,E-3,Am-1,40.000000,40.000000,   143.80000,E-3,Am-1,    95.30000,E-3,Am-1,40.000000,40.000000,   269.95000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    17.89290,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00090
FUR,2,P2,59.3833,12.0800, 38,2,277.70,-999.00,  6263,Y,2,40.000000,40.000000,117.00,64.70,999.00,2.90,999.00,101;104,999,0.94495,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.45133,E-6,m^3/kg,    90.63000,E-3,Am-1,40.000000,40.000000,   141.00000,E-3,Am-1,    95.91000,E-3,Am-1,40.000000,40.000000,   263.51000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    17.93460,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00091
FUR,2,P2,59.3833,12.0800, 38,2,283.70,-999.00,  6411,Y,2,40.000000,40.000000,114.60,64.20,999.00,0.90,999.00,101;104,999,0.97162,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.51754,E-6,m^3/kg,   102.70000,E-3,Am-1,40.000000,40.000000,   156.50000,E-3,Am-1,   105.70000,E-3,Am-1,40.000000,40.000000,   290.36000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    19.34070,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00092
FUR,2,P2,59.3833,12.0800, 38,2,286.20,-999.00,  6474,Y,2,40.000000,40.000000,119.30,66.90,999.00,5.80,999.00,101;104,999,0.99006,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.48507,E-6,m^3/kg,   109.60000,E-3,Am-1,40.000000,40.000000,   169.10000,E-3,Am-1,   110.70000,E-3,Am-1,40.000000,40.000000,   262.38000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    17.13870,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00093
FUR,2,P2,59.3833,12.0800, 38,2,290.00,-999.00,  6570,Y,2,40.000000,40.000000,125.50,66.30,999.00,12.30,999.00,101;104,999,0.93856,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.59649,E-6,m^3/kg,   105.40000,E-3,Am-1,40.000000,40.000000,   160.10000,E-3,Am-1,   112.30000,E-3,Am-1,40.000000,40.000000,   304.55000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    20.43590,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00094
FUR,2,P2,59.3833,12.0800, 38,2,292.80,-999.00,  6641,Y,2,40.000000,40.000000,128.00,66.60,999.00,15.00,999.00,101;104,999,0.95915,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.51818,E-6,m^3/kg,   103.30000,E-3,Am-1,40.000000,40.000000,   153.40000,E-3,Am-1,   107.70000,E-3,Am-1,40.000000,40.000000,   295.80000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    21.54550,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00095
